5195.089400,3.406926,1.391266,2.428079,5.389614,-0.584248,-1.073950,-4.843691,14390.821700,3.217997,6.665576,12.692693,18.008547,-12.405075,-39.431152,-84.467334,4694.114700,1.853918,3.950386,11.255646,16.511199,-1.128611,-1.999214,-8.220906,4819.433100,1.834903,3.916049,10.727654,14.366261,-1.158512,-2.023201,-7.781278,1921.648500,1.779013,1.573334,5.382210,8.194166,-0.409834,-0.893308,-4.240828,1817.820000,1.732934,1.560904,5.542761,10.603986,-0.394736,-0.875462,-4.746923,6821.660700,2.130100,6.298797,19.302847,26.638803,-1.644129,-2.798147,-9.067996,7138.704100,2.080003,6.605180,20.797337,29.036876,-1.737416,-3.070915,-10.528741,12706.739700,2.919381,4.323119,7.050688,10.640862,-1.728115,-2.685122,-9.140700,8657.142100,2.529237,2.679898,4.436748,7.059364,-1.010595,-1.790433,-5.846066,5712.500400,1.865410,4.117784,9.819400,12.902417,-1.293358,-1.961557,-5.859553,4593.832500,1.815667,3.625328,9.514409,12.750306,-1.105158,-1.676662,-4.879818,2996.649200,1.983539,2.244744,8.000931,12.494081,-0.557593,-0.951106,-3.432659,2870.484100,1.956518,2.157983,7.685114,11.762676,-0.530483,-0.970871,-3.049707,8055.545900,2.101701,6.697353,20.398266,27.014816,-1.828664,-2.827121,-8.409166,7217.021400,2.137943,6.150973,18.618827,24.964425,-1.638278,-2.629136,-6.502235
3997.474000,3.015483,0.982398,1.716215,3.834997,-0.393585,-0.782490,-4.304237,16187.976300,6.462145,6.445372,37.426055,49.704520,-5.511719,-22.759255,-70.803032,5614.249000,2.335306,3.989549,10.590007,15.397420,-1.151943,-1.991519,-7.868554,5681.100600,2.297553,4.040513,10.721942,15.532840,-1.164637,-1.988246,-7.995802,2187.478800,1.957608,1.698863,5.776634,8.512865,-0.437665,-0.948276,-4.197117,2094.820500,1.912528,1.609562,5.768292,10.409081,-0.412291,-0.957613,-5.039817,7952.827600,2.789744,6.145774,18.372515,24.278108,-1.657247,-2.916494,-9.329136,8278.074200,2.733144,6.660398,20.686990,29.087204,-1.761215,-3.059306,-9.795965,13494.304200,3.469853,4.085417,6.586297,9.012068,-1.692193,-2.593010,-8.294619,9226.315400,2.996643,2.523825,4.044987,6.303805,-0.963674,-1.518646,-5.673372,6533.617700,2.360411,4.111992,9.514930,12.422481,-1.247780,-1.967105,-5.380847,5342.557400,2.304868,3.539828,8.779900,11.509245,-1.069013,-1.623462,-4.025484,3236.738800,2.199264,2.324773,8.240740,12.026798,-0.565677,-0.991189,-3.331093,3142.580800,2.169832,2.161653,7.365735,11.169877,-0.537193,-0.957745,-3.463316,9186.063900,2.739356,6.623849,19.621005,25.528120,-1.845161,-2.914909,-6.891946,8243.424800,2.754587,5.880213,17.015862,22.487588,-1.663305,-2.509309,-6.765532
142327.295700,35.814268,41.424486,63.972632,68.293836,-31.574945,-42.249171,-87.221426,119700.469700,26.723544,36.627474,59.341232,63.597354,-25.752411,-33.800951,-70.451876,36192.871800,11.811825,10.783583,19.913346,22.712295,-8.774222,-12.853118,-20.926416,35929.869600,11.187719,10.770818,20.461417,23.529370,-8.628006,-12.605371,-17.435917,9979.621600,5.577631,3.693661,10.775149,13.783131,-2.355110,-3.757278,-4.976447,9739.180900,5.443204,3.430858,10.060668,13.133638,-2.266618,-3.481283,-4.910074,47743.383600,13.203052,16.848103,32.834904,36.792579,-12.633423,-20.494598,-26.925496,49930.755400,13.014051,17.861071,35.356120,40.264428,-13.524785,-22.732111,-31.182381,121933.416500,31.062787,36.446758,55.830709,61.041674,-24.117624,-30.900726,-72.761867,125976.569400,31.214447,34.774584,51.238712,57.220345,-23.407711,-29.954358,-73.527973,42510.953300,12.813072,12.799748,21.301571,23.439635,-10.215787,-15.174942,-23.380868,34309.818900,12.235374,10.247394,17.770487,19.715620,-8.281740,-12.066859,-17.585330,13141.074500,6.506197,4.766411,13.885497,17.977098,-3.129636,-5.305356,-7.935876,13530.522200,6.589038,4.602848,13.228574,17.211705,-3.120172,-5.020246,-7.246691,56163.007600,15.305501,20.202449,38.240970,42.247086,-15.354217,-26.293481,-39.035182,50932.950200,14.765986,18.228074,35.449251,39.687844,-13.535282,-22.660650,-34.423102
143843.462900,44.693740,41.479671,63.866353,69.064090,-31.634366,-41.834415,-87.057006,120995.703900,36.410982,36.676870,59.290170,63.772225,-25.695104,-35.083538,-74.900938,36765.468500,12.183465,10.944404,20.561045,23.465332,-8.882806,-13.045373,-19.494630,36559.647500,11.502401,10.917816,20.978808,24.011404,-8.721942,-12.860110,-18.193320,10117.469700,5.693782,3.737698,10.995298,14.144914,-2.373817,-3.791141,-5.604757,9881.213300,5.567857,3.487963,10.405680,13.841471,-2.283523,-3.535802,-4.947273,48563.862500,13.635487,17.118575,33.833859,38.150034,-12.732681,-20.877624,-26.784658,50747.034000,13.406222,18.072277,36.312512,41.182525,-13.635152,-23.039973,-32.855123,123351.483700,40.520582,36.824471,56.368943,61.086937,-24.225217,-31.547416,-77.792995,127337.066600,38.244506,35.256312,51.884970,57.521244,-23.498357,-30.695802,-87.159645,43183.938000,13.173533,12.883309,21.761003,24.343795,-10.363018,-15.399908,-24.272516,34798.868400,12.644918,10.383576,18.378276,20.764607,-8.372219,-12.049900,-18.990134,13291.061700,6.641468,4.807407,14.138526,18.809796,-3.142743,-5.270863,-7.536365,13644.627500,6.753264,4.664732,13.601182,17.609109,-3.128121,-5.056535,-7.673305,57147.401800,15.817020,20.376182,39.061799,43.572647,-15.470320,-26.566266,-40.441387,51627.857900,15.223693,18.450163,36.502326,40.704116,-13.650292,-22.844437,-32.360008
138898.234300,38.061920,40.788719,62.836510,66.932379,-31.164056,-40.929578,-84.675261,117211.839300,31.697943,36.366814,59.197495,64.097287,-25.198495,-33.268685,-63.525765,41850.932600,13.986814,12.419026,22.716262,25.555060,-9.909870,-14.425090,-22.355315,41241.961400,13.286050,12.269524,23.113057,26.158848,-9.684033,-13.978807,-21.088065,11094.763400,5.237733,4.137929,11.989087,15.397633,-2.613771,-4.051207,-6.172763,10825.512700,5.093476,3.849977,11.133530,14.572119,-2.483271,-3.758960,-5.374383,55030.303500,14.640112,19.504177,38.054360,41.861724,-14.126233,-22.551231,-28.865114,57037.399500,14.456336,20.464888,40.857758,45.335573,-15.137388,-25.531684,-39.975903,118818.766100,33.281613,35.790149,55.251941,61.168113,-24.158520,-31.158112,-61.817588,123973.796400,30.832204,34.734552,51.132541,55.985445,-23.620353,-30.794089,-64.009750,47919.758300,15.078618,14.480698,24.410021,26.850853,-11.346749,-16.791020,-26.239801,37952.049600,14.180435,11.444894,19.845349,21.778671,-8.965015,-12.775414,-18.575609,14055.627700,6.090434,5.188963,15.058395,20.059934,-3.342162,-5.546029,-8.152902,14524.749000,6.273994,5.017647,14.193649,18.215705,-3.270417,-5.124500,-7.435283,62396.047600,16.774942,22.698645,44.436617,48.634502,-16.693720,-28.693355,-39.399874,56740.939200,16.097897,20.567366,40.885242,45.382693,-14.680245,-24.184186,-36.519754
131015.382800,39.382857,39.604255,61.422003,65.765800,-29.451385,-39.032349,-73.758091,109900.592800,29.578018,35.186004,57.430502,61.967840,-23.456288,-30.416491,-53.380909,39431.429700,11.542161,12.471812,23.793404,27.144039,-9.460819,-13.801486,-19.804729,39190.363800,10.958296,12.370840,24.223138,27.466599,-9.258183,-13.543631,-18.522759,10669.311000,5.269461,4.168967,12.251613,15.642979,-2.465052,-3.857502,-5.627664,10357.105000,5.110594,3.869558,11.429244,14.897902,-2.352813,-3.662132,-5.077074,52042.876500,12.769459,19.592803,39.628929,44.292655,-13.441763,-21.560143,-27.323228,54353.013600,12.631440,20.657890,42.558697,47.724524,-14.448777,-23.953603,-33.241639,112251.877600,31.974870,34.853635,53.578973,58.892292,-22.726291,-29.436476,-61.243495,117071.336700,31.653661,33.720536,49.410215,55.115344,-22.476014,-28.630287,-56.998328,45944.282900,12.561803,14.394237,25.048181,28.561877,-10.923338,-16.054090,-23.877097,36155.775600,12.086990,11.446798,20.687836,23.232942,-8.619066,-12.501220,-16.951435,13468.726800,6.043726,5.206730,15.289131,19.994478,-3.147779,-5.239734,-7.623573,13788.663900,6.102966,5.022405,14.549810,18.871346,-3.087470,-4.859633,-7.797428,59989.130900,14.795566,22.676373,45.469958,51.260155,-16.053595,-27.420049,-38.487290,54098.441000,14.170335,20.513621,41.946270,47.186304,-14.106517,-23.761675,-33.565944
132226.067100,34.139144,40.013897,61.435943,66.138734,-29.819253,-38.716744,-72.230414,111491.149400,27.196956,35.338481,56.936798,61.363854,-23.873671,-31.140143,-55.309444,39462.761700,9.932679,12.435058,23.334662,26.140798,-9.643823,-14.068699,-21.476116,38833.191400,9.395572,12.346265,23.786090,26.722413,-9.439449,-13.547023,-20.894433,10555.688800,4.833918,4.114824,11.901122,15.360940,-2.512550,-3.861352,-5.857617,10270.299300,4.713108,3.814390,11.032131,14.157037,-2.396097,-3.561984,-5.134518,51981.570800,10.907304,19.437138,38.950220,43.893546,-13.695187,-21.660897,-27.530547,54439.588400,10.845013,20.514449,42.014757,47.078704,-14.745225,-24.280462,-34.705092,113374.299800,26.692590,35.168914,53.785133,59.094461,-23.100990,-29.923200,-59.408210,117612.027400,24.379989,34.108837,49.970907,55.032108,-22.759750,-28.868540,-58.348346,45634.449300,10.585630,14.284807,24.682745,27.191823,-11.119311,-15.906133,-26.287829,36064.360100,10.337043,11.370341,20.288026,22.182204,-8.772877,-12.614190,-17.085112,13325.105200,5.428481,5.132144,14.943329,19.137655,-3.197880,-5.275001,-7.535787,13637.400700,5.442385,4.952944,14.091253,17.913747,-3.149970,-4.899663,-7.096017,59771.840800,12.274575,22.480786,45.009277,50.390847,-16.249805,-27.383614,-39.502046,54006.583500,11.843355,20.328430,41.450136,46.458214,-14.282839,-23.535263,-33.884694
132686.707000,35.841517,40.182137,61.494945,65.731939,-29.884143,-39.582702,-72.527487,112130.443100,29.188125,35.499746,57.331935,62.118901,-23.974645,-31.671903,-58.126990,39223.416500,9.860847,12.530476,23.275944,26.239318,-9.519804,-14.246713,-20.757269,38701.727000,9.347658,12.423643,23.768510,26.970525,-9.337223,-13.659077,-20.507436,10519.668000,4.825983,4.142506,11.964770,15.123619,-2.483639,-3.946272,-5.677385,10239.714300,4.722374,3.835929,11.025892,14.285060,-2.364955,-3.652622,-5.238441,51839.819800,10.876014,19.566617,38.988785,43.399361,-13.568522,-22.113104,-29.612257,54056.864300,10.757779,20.707910,42.109424,47.050100,-14.519105,-24.430274,-32.248239,113653.004400,28.316512,35.296256,53.875473,59.516176,-23.174207,-30.402794,-58.473874,117419.134700,25.486840,34.180565,50.141911,56.370551,-22.672105,-28.510444,-65.639087,45382.434600,10.513547,14.367983,24.613327,26.954307,-11.026010,-15.947359,-24.851077,35957.509200,10.295825,11.450507,20.288459,22.476651,-8.673765,-12.583983,-19.312786,13276.198900,5.404966,5.166287,15.017128,19.440140,-3.174476,-5.314525,-7.476733,13593.731200,5.435387,4.979850,14.136624,18.095059,-3.117619,-5.023589,-7.547852,59563.708500,12.220790,22.621367,44.939339,50.486086,-16.161660,-27.600964,-38.825844,53831.503000,11.780507,20.432534,41.388367,46.546137,-14.251909,-23.623950,-33.736098
132083.615700,28.536818,39.963867,61.389960,67.432617,-30.008505,-39.539534,-70.270121,111241.333500,21.751006,35.143406,56.405553,60.901942,-24.182378,-31.989994,-56.523615,39114.476600,9.668741,12.479973,22.980320,26.041328,-9.540014,-13.992370,-20.234519,38721.744600,9.206745,12.370707,23.389337,26.496737,-9.357468,-13.643021,-19.693435,10476.656300,4.767098,4.114366,11.783129,14.946955,-2.490981,-3.844466,-5.451418,10195.246300,4.649497,3.804248,10.913140,14.018787,-2.369325,-3.595166,-5.838256,51856.494600,10.640144,19.534493,38.541703,42.481247,-13.644399,-21.862737,-28.295008,53923.480500,10.531340,20.632764,41.671470,46.845630,-14.590652,-23.967551,-36.843778,112226.195800,21.474973,34.781830,52.900906,57.793142,-23.241939,-29.709013,-57.761798,116498.279800,19.960677,33.822270,49.285473,54.575495,-22.827377,-30.003433,-71.763769,45292.768100,10.319572,14.319715,24.353234,26.714545,-11.010558,-16.049625,-23.952093,35863.757300,10.070694,11.408375,20.000069,22.711138,-8.689192,-12.630756,-18.173516,13235.179700,5.341983,5.131274,14.813508,18.909112,-3.178043,-5.259594,-7.382441,13571.921600,5.356127,4.944033,13.933290,17.896711,-3.128101,-4.942415,-7.401452,59357.283200,11.907572,22.538542,44.525142,49.231360,-16.152207,-27.321879,-42.708002,53760.439500,11.503199,20.362458,40.955165,45.503663,-14.271554,-23.643623,-33.504688
132619.270000,33.460130,39.989564,61.285892,66.798018,-30.022498,-39.486101,-69.330916,112278.331600,26.657957,35.493995,57.174055,61.229058,-24.303595,-31.821610,-55.872129,39119.376500,9.816413,12.531685,23.040814,25.816722,-9.509770,-14.134503,-21.360252,38646.384700,9.352670,12.437245,23.641336,26.707011,-9.313679,-13.701573,-19.600781,10469.665800,4.817711,4.120756,11.888857,15.012312,-2.470713,-3.937235,-5.143097,10179.066400,4.685778,3.802126,10.895078,14.128456,-2.361447,-3.641745,-5.246564,51676.194800,10.812260,19.562180,38.623576,42.746620,-13.518659,-21.803445,-28.098616,53802.352100,10.706326,20.737597,41.903090,46.651534,-14.469438,-24.854457,-33.569755,113170.162600,25.797745,35.117720,53.807362,58.935063,-23.261240,-29.833603,-57.677217,116855.847600,23.524274,33.977318,49.981745,55.865000,-22.718115,-29.043769,-58.991869,45270.204100,10.500624,14.373224,24.529594,27.438550,-10.969646,-15.937683,-28.257524,35849.595200,10.212665,11.442272,20.043554,22.501434,-8.679123,-12.443277,-18.404447,13215.762400,5.394957,5.147168,14.927168,19.483118,-3.159299,-5.424280,-8.488199,13545.009300,5.405902,4.943587,13.949431,17.844683,-3.114712,-4.944781,-7.668756,59268.448700,12.117966,22.531662,44.657969,49.700461,-16.048227,-27.764397,-41.492200,53638.483400,11.690853,20.346748,41.035292,45.308709,-14.173033,-23.887833,-37.093072
